timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631891189800,59,GET Author,200,OK,Stress 1-11,text,true,,330,175,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/9,59,0,0
1631891189796,68,GET Author,200,OK,Stress 1-9,text,true,,333,176,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/11,68,0,0
1631891189798,66,GET Author,200,OK,Stress 1-3,text,true,,333,176,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/12,66,0,0
1631891189799,66,GET All Activities,200,OK,Stress 1-6,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,66,0,0
1631891189800,82,GET All Books,200,OK,Stress 1-20,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,65,0,0
1631891189817,65,GET All Activities,200,OK,Stress 1-17,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,65,0,0
1631891189823,59,GET Activity,200,OK,Stress 1-2,text,true,,351,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/4,59,0,0
1631891189823,60,GET All Activities,200,OK,Stress 1-12,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,60,0,0
1631891189822,61,GET All Activities,200,OK,Stress 1-4,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,61,0,0
1631891189817,66,GET Book,200,OK,Stress 1-1,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/4,66,0,0
1631891189844,41,GET All Activities,200,OK,Stress 1-8,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,41,0,0
1631891189829,56,GET Book,200,OK,Stress 1-14,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/5,56,0,0
1631891189844,41,GET Book,200,OK,Stress 1-19,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/7,41,0,0
1631891189859,34,GET Activity,200,OK,Stress 1-18,text,true,,352,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/7,34,0,0
1631891189883,33,GET Activity,200,OK,Stress 1-4,text,true,,352,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/9,33,0,0
1631891189883,42,GET Activity,200,OK,Stress 1-12,text,true,,353,179,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/10,42,0,0
1631891189858,94,GET Author,200,OK,Stress 1-16,text,true,,330,175,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/1,94,0,0
1631891189859,97,GET All Books,200,OK,Stress 1-11,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,57,0,0
1631891189858,99,GET All Books,200,OK,Stress 1-7,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,52,0,0
1631891189865,94,GET Activity,200,OK,Stress 1-6,text,true,,352,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/5,94,0,0
1631891189858,101,GET All Activities,200,OK,Stress 1-15,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,101,0,0
1631891189859,101,GET Activity,200,OK,Stress 1-5,text,true,,351,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/6,100,0,0
1631891189858,102,GET Author,200,OK,Stress 1-13,text,true,,330,175,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/3,102,0,0
1631891189864,98,GET All Books,200,OK,Stress 1-9,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,48,0,0
1631891189864,101,GET All Books,200,OK,Stress 1-3,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,40,0,0
1631891189884,81,GET All Activities,200,OK,Stress 1-1,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,81,0,0
1631891189882,84,GET Book,200,OK,Stress 1-20,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/8,84,0,0
1631891189885,81,GET All Activities,200,OK,Stress 1-19,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,81,0,0
1631891189885,81,GET Activity,200,OK,Stress 1-8,text,true,,354,179,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/11,81,0,0
1631891189882,84,GET Activity,200,OK,Stress 1-17,text,true,,351,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/8,84,0,0
1631891189885,81,GET All Activities,200,OK,Stress 1-14,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,81,0,0
1631891189858,108,GET Author,200,OK,Stress 1-10,text,true,,330,175,20,20,https://bobby-appservice.azurewebsites.net/api/Authors/2,108,0,0
1631891189882,95,GET All Authors,200,OK,Stress 1-2,text,true,,40909,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,84,0,0
1631891189893,90,GET All Authors,200,OK,Stress 1-18,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,81,0,0
1631891189925,87,GET All Authors,200,OK,Stress 1-12,text,true,,63507,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,59,0,0
1631891189916,99,GET All Authors,200,OK,Stress 1-4,text,true,,63507,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,68,0,0
1631891189957,58,GET Book,200,OK,Stress 1-11,text,true,,741,173,20,20,https://bobby-appservice.azurewebsites.net/api/Books/9,58,0,0
1631891189958,58,GET Book,200,OK,Stress 1-7,text,true,,744,174,20,20,https://bobby-appservice.azurewebsites.net/api/Books/10,58,0,0
1631891189953,91,GET All Books,200,OK,Stress 1-16,text,true,,97539,171,20,20,https://bobby-appservice.azurewebsites.net/api/Books,63,0,0
1631891189966,83,GET All Authors,200,OK,Stress 1-17,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,65,0,0
1631891189960,92,GET All Authors,200,OK,Stress 1-5,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,85,0,0
1631891189965,87,GET Book,200,OK,Stress 1-3,text,true,,744,174,20,20,https://bobby-appservice.azurewebsites.net/api/Books/12,87,0,0
1631891189960,92,GET Activity,200,OK,Stress 1-15,text,true,,353,179,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/12,92,0,0
1631891189966,87,GET All Activities,200,OK,Stress 1-20,text,true,,3109,176,20,20,https://bobby-appservice.azurewebsites.net/api/Activities,87,0,0
1631891189962,91,GET Book,200,OK,Stress 1-9,text,true,,744,174,20,20,https://bobby-appservice.azurewebsites.net/api/Books/11,91,0,0
1631891189966,92,GET All Authors,200,OK,Stress 1-8,text,true,,31723,173,20,20,https://bobby-appservice.azurewebsites.net/api/Authors,87,0,0
1631891189966,94,GET Activity,200,OK,Stress 1-14,text,true,,352,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/3,94,0,0
1631891189966,94,GET Activity,200,OK,Stress 1-19,text,true,,351,178,20,20,https://bobby-appservice.azurewebsites.net/api/Activities/2,94,0,0
